n,d_i,p_i,g_h,l_h
0,15.049994981261309,5.993619738457644,-7.550743713709903,12.279147861715474
1,-13.826715388743997,5.379983707619228,-12.366952453157028,60.04262833393735
2,-395.3433021456539,328.47902652481906,-119.57969903480931,67.8902853615381
3,-0.0009779680933264762,0.007212399628431465,0.0049032808909223995,0.006071691130619361
4,-56.974163505885244,436.1533280310871,73.80207533887823,-378.36166495127645
5,10.352609968871521,12.734742317268317,14.097623693857262,-34.53904620177454
6,-728.8796909481501,-24.673274068523654,611.7789891881051,-451.63766675715823
7,-3.1198287936423323,63.63366432155637,61.66721654281342,36.90972079132958
8,-36.549788097683475,30.46471137944743,33.58668239211007,267.70789442817085
9,-1032.7640997420112,137.8970820299373,678.710736252421,808.9669183604151
10,0.003079308487160312,0.008087364227557367,0.00025309094337035604,-0.001182343394640752
11,-188.71094271433438,-200.85297886416208,-83.94788186327159,51.94844448995247
12,-8.276962589579735,5.711072837732893,3.7224316196047145,1.5275594305327471
13,-113.86894002214757,133.27731270543066,-18.250773396230766,-131.58439134592325
14,-973.5790943881805,-558.1576550779663,1398.4868831626482,404.7527349142612
15,-100.56790800660634,201.8691854163897,-142.78386197458926,-15.46625284210062
16,0.15109551665808657,0.49091262844719474,-2.421996267231034,-0.7458207900066385
17,75.67342226684721,-10.021255950978592,60.08783440992488,-65.28712466740734
18,-1.7073596847384311,-94.41297425469048,-95.19365339485003,11.519561352489664
19,28.453010675346913,2.42335886457771,-1.710593063584475,-27.68861013132574
20,0.1482222155337963,0.7398975703808705,0.5050198575172937,0.6801701870113745
21,-16.16091027666021,-39.43416590299367,6.283658499811114,-79.73135769171971
22,0.0486334164982005,0.01798161920562065,0.0008180563186509736,-0.0035266983515428877
23,10.825599902417858,19.36813698463539,-8.474584355577882,-13.168946119485446
24,-40.47831771161992,-249.60416305121566,-280.3147004912862,2.6364245892448874
25,-12.605829513938085,-11.869140399660138,23.998694856068212,-29.622210916929053
26,-0.03931110595409899,-0.8773924629538983,-0.199900340949681,-0.1772168960862813
27,0.0658515612975855,-0.2394723531341167,0.026648219690738554,0.34309162185426884
28,526.3370400847291,127.57647653620877,389.6279130839615,-170.80818318806107
29,-349.01197729641086,-110.11706516275372,-181.70207646306403,227.81937018082868
30,0.047428760292866017,0.3151993485080805,-0.0659975991445536,-0.1672649438432141
31,-35.64908495309542,75.30688146893068,78.05566849811471,-58.80772449397784
32,-3.3879640912101103,-5.593760760822635,-0.11565431271740001,6.758259472631508
33,152.09841426949706,255.88906616787258,-126.61771281653171,299.82137102531874
34,-53.5260403998893,-25.264991673902212,60.15904431570348,-137.16248739923503
35,4.502622020558166,-2.728433291631204,-3.682146858790782,1.9462521302299374
36,-1.926996271185855,5.9693910950355535,15.46277726645872,-8.173428134146613
37,2.3238566689890066,-3.3603710956710704,3.9243458616078275,-1.7777730242128102
38,-0.13337069991038,0.05161269276449792,-0.0233458727380435,0.1331046875767249
39,-1.6723507430963784,28.025037859692137,10.710979516021064,-0.009077319935634825
40,6.82899871016618,-208.16689567038415,13.527606334835426,-138.18526500710053
41,49.61380813715698,-76.52891387399153,-106.02712344565838,-138.02468122295338
42,-10.596231482340118,-17.709706525700234,10.72255505524281,8.244829151028995
43,-19.908500409597973,0.4269978977271218,3.8473095236707935,-11.66361861563415
44,0.5087590514005517,28.01264017605953,-2.0497152843921302,-23.382653414774285
45,-67.94293754203446,62.86725395704827,163.49004693725985,42.55891659981638
46,49.73610040733738,102.91652469827439,-16.67869363976609,-42.14088133778825
47,1.7549365827505536,-1.9119375725444272,1.1339884629781298,1.5463258298180944
48,-399.3485743692882,-47.269793050042054,-141.38646539220278,-540.3831611502942
49,-128.37460825056434,-155.03742585133713,7.302257994099406,480.4793348189296
50,-39.99704729992119,-93.41978441382484,-48.870756763348474,-107.24213458822786
51,26.065314567886514,-36.572749040779414,61.33347446493528,-34.38144707414194
52,-248.5993479361637,163.77068287005528,119.05058585975668,-279.73624127974614
53,-32.39829655431157,30.64184693080916,-20.7274658631051,1.5351955407171798
54,-2745.5839720252607,-1946.8486030907939,-1586.1978096104353,2523.62059119794
55,-137.51970522743548,-841.1907815684517,-767.0096787697763,-1277.5384362241348
56,3.970435455488376,-2.9597969883860245,0.5538679674148841,1.96278582941724
57,-15.809789227067137,5.813065304172983,13.880339137084192,8.308278840222805
58,-1443.4170091838287,13.52190985247868,-712.6664740233113,970.7052434022478
59,-391.6422839767213,427.0538124422804,-908.3311551643147,5.089182336935305
60,-0.20419613132588296,-0.31072597923896295,-0.6602504807624886,-0.5366417174328039
61,6.753117918527385,16.095127539148987,-4.911797004371463,-0.13007506116579154
62,53.68356079877607,-41.46691167883444,267.19432243656865,220.82244605227058
63,8.6876233381478,-1.4840882823988042,1.9636793124716454,-2.4515094085591898
64,-176.4429397755604,-722.3815193519317,596.8663222536766,-107.64212909998814
65,33.9558448714318,19.69378660865825,9.949848507805694,12.090480551230822
66,-0.006184174373693708,0.0408769651259172,-0.06503090625884642,0.00013919337228332515
67,184.98872270652447,-135.0613598436018,-75.67595302843935,116.03178556100264
68,-4.77284682887144,1.1444451842363255,3.842094821302662,0.4705004219096422
69,-2.962185907211128,-3.4166328535153925,-4.5108304327662045,4.087333523634848
70,546.2241616565893,-548.0517365742921,150.81550330122005,-594.5228601568368
71,-24.89391513864027,64.0187430377949,37.908660913429316,13.813263432864842
72,-12.750024840972728,-187.35076115843202,47.13649954480662,143.0906158589202
73,-58.098899580591876,-14.814538923098887,-0.9091816959138825,-8.931847918805458
74,0.09745661142322389,-0.0394793173144136,0.12915657758176755,-0.17304968558546666
75,-7.009872897518061,-4.9851613889461746,0.42086317930372663,-2.7915309573466747
76,313.0838770819225,14.761676094032449,111.65153481264886,-146.56551795422516
77,-0.771505344163278,-1.0745043034728938,0.09761312178825196,-0.09315344731048296
78,0.012767720101325833,-0.15535537121489162,-0.0719903649522742,-0.07038246902968842
79,-169.66180393095064,178.3353532793211,91.30684442908795,-338.4486388639631
80,1.048079165730545,0.34007910200186986,0.470094455251966,-0.2815942438788337
81,-182.249233781005,126.77520643549857,-69.35735323274736,17.5930526410933
82,0.00014621770242229104,0.0006270012237247173,-0.002091862028464675,-0.0007210311014205217
83,-170.0049027240548,-280.6070134286104,-239.0559548323899,-367.7001296351678
84,4.249127848114041,2.973421583501555,-3.1801054469115444,0.04322429681732822
85,-18.591019276781,-23.054533131785384,-14.518660656571365,-26.195426615219993
86,-2.5103062601900734,24.94607578202238,-9.418839410145887,-5.543481093344133
87,709.9347855959007,43.87095954778383,-299.1634045684938,1030.4811892063497
88,-94.28526253044436,-237.533794805984,-302.40146155029277,-362.69013838748
89,-0.8963335825384949,1.3443310741040346,-1.6736881720076362,3.9100089870768486
90,0.6974305096530724,0.10071854711271652,2.0634221498078285,-0.949198931044285
91,-256.8843134735986,359.5633595830245,-491.7229375770624,697.1145174040212
92,1.026981683502759,-0.44627382422594986,0.48520949804568764,-0.10768894930937621
93,270.7291741588977,91.94796660684858,-143.45536578173133,-387.4052074641272
94,-192.6373711695171,-58.43477109709768,177.50839776077422,50.24783159291251
95,0.009025150826346362,-0.019924410998657105,0.007556486905126568,-0.001862402292631781
96,-529.961625943081,141.09654014916728,105.55103664260974,88.57329442689745
97,540.173984828564,510.4785685579807,117.45695420524153,230.45744486530268
98,-339.03920173058873,-811.5589029930493,-234.59698306479606,360.10879845480906
99,-70.1648691650796,-59.278238742950165,0.4283325335005092,-255.9276888896149
