n,d_i,p_i,g_h,l_h
42,0.011694787511190113,-0.0006195209464819457,-0.012265208776695475,0.008507893741737532
43,-5.915081972154632e-05,3.0129880363242242e-05,0.00012915186852943897,-5.805908636278791e-05
44,6.720202125035799,-17.124752732423637,47.20065734936641,10.776001962331625
45,740.9841599368891,-609.0466299490186,-859.5887528155391,-189.9509406529895
46,-18.792930162189386,-5.61906033840317,14.881525309613117,0.13567945212483978
47,29.7100360409285,15.930300049770336,-20.9655530922688,58.64874004672926
48,17.118481466848046,-0.008259364995375598,-8.531736345886271,16.49382551101623
49,-1.6234276386407704,-3.865791057737974,1.476850003004074,0.5950373502878042
50,91.95865095807956,55.844926038613686,18.79194671374101,-23.364029224102314
51,-0.17226882741757577,0.5097131341134138,-1.0126327636445729,0.5040760091934107
52,-541.9850583076477,54.43423839687155,4.362552541952867,-247.38237282404532
53,29.01034308418345,64.02667942320785,-3.5109792801847037,120.48965149988922
54,-3.7526715718782864,-20.641120708905735,6.122162690529456,16.670303161327656
55,79.51143579299634,-163.581224661607,-322.22571503199066,-249.1570254289187
56,1.2848432834904928,-1.1448901438942323,-8.153700420489677,-3.2891082775134306
57,-225.0207857277531,173.09863256880692,48.90879541672677,158.43967518197874
58,56.46427072470005,314.0833421120277,98.24467261937949,113.6891455954084
59,-951.0709924652026,-1843.233402637335,746.3992086007045,95.51033655725993
60,60.5253805403526,-133.07007906413995,-141.82753283014665,-321.31108384407486
61,129.29734768546544,-736.5232856193414,-1193.7052595615387,-615.9796696717923
62,-0.010530068539083004,0.05461961403489113,-0.05178505554795265,0.050747450441122055
63,-0.02418348343613056,-0.036847310982501276,0.02444418419439059,-0.0345548761363786
64,-99.6574150965764,129.7300153879019,46.779718105609604,-22.717076815091648
65,-1169.2076834764493,-748.6582845690875,-282.690075156064,-1106.4962404155388
66,565.5166928702249,-375.6579396215697,-184.2091172353472,429.49877928072016
67,49.38473154948308,46.463966846466064,-99.9514558498676,-156.23762174753043
68,-4.805671563515296,-6.466111646248744,-4.858324887660833,1.621573656797409
69,358.12747008983905,-743.6929864883423,-585.6587254450872,203.30088457006676
70,668.7524528217575,49.67238649244204,376.35954986639683,160.21884622558258
71,4.876183237880468,9.231580287218094,-24.70643904346686,-8.375126612587618
72,0.28538707808519787,0.35580864333762574,-1.3630961906343986,-0.23019905345371136
73,-121.24370274176964,-157.82279601463904,429.8459129333496,264.0623025894165
74,1399.847849439543,-1700.8228832039122,-176.31977313284116,-291.927635287866
75,-1.2714991407612195,1.1027609219846244,-1.0251581501573896,-1.0988765562383027
76,-0.9464388199043102,5.714735786752919,13.126553624366911,-13.256352975892906
77,-45.0145212942018,227.73880789830133,4.600851996586873,209.7873035944425
78,119.2236055961022,137.14240723389847,-247.676643041464,77.1701358281649
79,0.16475589955930794,-1.283873658912713,-0.3420501638475588,1.8576234283111541
80,-11.131057122077506,0.3367451251341173,23.79290081352855,24.92555041579628
81,-0.2342994770979903,1.173709406517446,0.16011524453866655,-0.5117154897351821
82,-16.481795363987867,-23.188063694880558,-8.891274195451002,-38.985924881238205
83,149.56147234017106,209.85495567734046,-135.72995287461805,103.65392907092107
84,-0.8707048892974854,-0.10969594120979309,-0.6149842143058777,1.0388520956039429
85,10.575060312564556,29.544366013545257,10.775492419417088,-21.129905089735985
86,-238.2685116522365,295.7333756289473,431.0399011330032,87.30249853377623
87,1502.8597289965703,2506.3398502423215,-2677.5491973253397,375.4303464110081
88,-5.904192312978781,42.04805028782441,-68.55567159331761,134.8436236496155
89,3.7603274503579507,3.8691907204114475,3.7097341406803865,0.9583243145965613
90,0.3195105267432854,-0.151793610574644,2.3950850965147765,-1.512573049646772
91,588.4916585500424,187.2528397670159,428.9889465662149,2414.139498233795
92,290.632654299673,24.03805513207156,-775.675506337331,-1547.6785435733887
93,-1.860111502590231,1.1847999173825463,0.61499798222436,-0.7204722267835257
94,0.03810246999805363,0.07206245970267516,-0.06486936090872265,0.058449967710587844
95,34.06650534462488,15.150831028702669,42.95789676140367,39.2192153034669
96,-0.029486155140862415,0.060858205385299104,-0.16861020438198274,-0.011242711461431572
97,0.9118113096516866,2.445833140840897,1.0034418418430364,1.3452144160669728
98,514.3199613277728,15.69775418134836,465.5887302985558,-1048.860984802246
99,1323.1003157689343,-545.1446112464898,1116.9497639048273,886.6648795860999
